root_id,hemisphere,type,column_id,x,y,p,q
720575940614200115,right,L2,187,-0.38888888888888895,0.6949152542372881,7,14
720575940614200722,right,L2,751,-0.11111111111111105,0.18644067796610164,2,4
720575940614219518,right,L3,336,-0.05555555555555558,0.7627118644067796,11,12
720575940614234258,right,L3,665,-0.7777777777777778,-0.0847457627118644,-8,6
720575940614275299,right,L1,745,-0.05555555555555558,0.423728813559322,6,7
720575940614277357,right,L3,334,-0.11111111111111105,-0.8983050847457628,-14,-12
720575940614283304,right,L1,647,0.38888888888888906,-0.2542372881355932,0,-7
720575940614289361,right,L3,76,0.3333333333333335,-0.15254237288135597,1,-5
720575940614293288,right,L2,237,0.16666666666666674,0.8983050847457628,15,12
720575940614307299,right,L3,364,-0.4444444444444444,0.11864406779661008,-2,6
720575940614336209,right,L2,303,0.5555555555555554,0.728813559322034,16,6
720575940614340758,right,L1,721,-0.6111111111111112,0.423728813559322,1,12
720575940614371490,right,L1,521,-0.7222222222222222,-0.3220338983050848,-11,2
720575940614383535,right,L2,192,-0.7777777777777778,0.3220338983050848,-2,12
720575940614442658,right,L3,411,0.5,-0.6610169491525424,-5,-14
720575940614504342,right,L1,20,-0.38888888888888895,-0.38983050847457623,-9,-2
720575940614526673,right,L2,435,-0.6111111111111112,-0.5932203389830508,-14,-3
720575940614527725,right,L1,482,-0.16666666666666674,0.5593220338983051,7,10
720575940614548655,right,L1,795,-0.7222222222222222,-0.728813559322034,-17,-4
720575940614549394,right,L1,189,-0.7222222222222222,0.423728813559322,0,13
720575940614557663,right,L2,22,0.05555555555555558,0.0847457627118644,2,1
720575940614567917,right,L3,144,-0.8333333333333333,-0.38983050847457623,-13,2
720575940614574511,right,L1,457,0.16666666666666674,0.5593220338983051,10,7
720575940614578538,right,L2,566,-0.5555555555555556,-0.288135593220339,-9,1
720575940614592175,right,L1,437,0.3333333333333335,0.38983050847457634,9,3
720575940614643454,right,L3,52,0.11111111111111116,-0.7627118644067796,-10,-12
720575940614654175,right,L2,120,0.05555555555555558,-0.05084745762711862,0,-1
720575940614680210,right,L3,229,-0.5555555555555556,0.05084745762711873,-4,6
720575940614698034,right,L2,515,0.8333333333333333,-0.2542372881355932,4,-11
720575940614743007,right,L2,147,-0.16666666666666674,0.6949152542372881,9,12
720575940614750102,right,L1,346,0.7222222222222221,-0.3220338983050848,2,-11
720575940614755295,right,L2,396,0.11111111111111116,0.3220338983050848,6,4
720575940614758311,right,L2,267,0.666666666666667,0.05084745762711873,7,-5
720575940614760111,right,L1,676,0.2777777777777777,-0.728813559322034,-8,-13
720575940614760367,right,L2,460,0.3333333333333335,-0.6949152542372881,-7,-13
720575940614765487,right,L1,397,0.2777777777777777,-0.6610169491525424,-7,-12
720575940614775954,right,L1,195,0.2777777777777777,-0.05084745762711862,2,-3
720575940614807954,right,L2,735,-0.16666666666666674,-0.7966101694915254,-13,-10
720575940614855464,right,L2,614,0.22222222222222232,-0.288135593220339,-2,-6
720575940614855976,right,L2,247,0.38888888888888906,-0.5254237288135593,-4,-11
720575940614856488,right,L2,8,0.4444444444444444,0.8644067796610169,17,9
720575940614869922,right,L2,166,0.0,0.5932203389830508,9,9
720575940614875176,right,L1,248,0.666666666666667,-0.016949152542372836,6,-6
720575940614901098,right,L3,535,-0.888888888888889,-0.15254237288135597,-10,6
720575940614911394,right,L3,116,0.11111111111111116,-0.288135593220339,-3,-5
720575940614937494,right,L1,290,-0.5555555555555556,-0.8305084745762712,-17,-7
720575940614959144,right,L1,497,-0.7222222222222222,0.016949152542372836,-6,7
720575940614959628,right,L2,510,0.16666666666666674,0.35593220338983045,7,4
720575940614965502,right,L2,87,-0.16666666666666674,0.35593220338983045,4,7
720575940614971944,right,L1,118,-0.38888888888888895,0.016949152542372836,-3,4
720575940615018402,right,L2,668,-0.16666666666666674,0.6271186440677967,8,11
720575940615054186,right,L1,780,0.6111111111111112,0.8305084745762712,18,7
720575940615065922,right,L3,163,0.9444444444444444,0.22033898305084754,12,-5
720575940615071122,right,L3,770,-0.5555555555555556,0.11864406779661008,-3,7
720575940615078034,right,L2,39,0.0,0.6610169491525424,10,10
720575940615125910,right,L3,571,0.0,-0.4915254237288136,-7,-7
720575940615134870,right,L3,61,0.4444444444444444,-0.15254237288135597,2,-6
720575940615141782,right,L3,231,-0.4444444444444444,-0.423728813559322,-10,-2
720575940615151190,right,L3,687,0.6111111111111112,-0.11864406779661019,4,-7
720575940615151446,right,L3,441,-0.33333333333333337,-0.5593220338983051,-11,-5
720575940615204862,right,L1,709,0.22222222222222232,-0.8305084745762712,-10,-14
720575940615205087,right,L1,330,-0.38888888888888895,0.0847457627118644,-2,5
